"Precinct_name","Split_name","Reporting_flag","Update_count","Pct_Id","Pct_seq_nbr","Reg_voters","Turn_Out","Contest_Id","Contest_seq_nbr","Contest_title","Contest_party_name","Selectable_Options","candidate_id","candidate_name","Candidate_Type","cand_seq_nbr","Party_Code","total_ballots","total_votes","total_under_votes","total_over_votes","absentee_ballots","absentee_votes","absentee_under_votes","absentee_over_votes","early_ballots","early_votes","early_under_votes","early_over_votes","election_ballots","election_votes","election_under_votes","election_over_votes"
"163","A",1,52,26,26,370,0.01,29,34,"PLACE 6, BOARD OF TRUSTEES, PFLUGERVILLE ISD","",1,40,"Cliff Styles","C",1,"",3,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0
"163","A",1,52,26,26,370,0.01,29,34,"PLACE 6, BOARD OF TRUSTEES, PFLUGERVILLE ISD","",1,41,"Matt Robertson","C",2,"",3,1,0,0,0,0,0,0,2,1,0,0,1,0,0,0
"163","A",1,52,26,26,370,0.01,29,34,"PLACE 6, BOARD OF TRUSTEES, PFLUGERVILLE ISD","",1,42,"Larry D. Bradley","C",3,"",3,2,0,0,0,0,0,0,2,1,0,0,1,1,0,0
"163","A",1,52,26,26,370,0.01,30,35,"PLACE 7, BOARD OF TRUSTEES, PFLUGERVILLE ISD","",1,43,"Rob Reyes","C",1,"",3,3,0,0,0,0,0,0,2,2,0,0,1,1,0,0
"163","A",1,52,26,26,370,0.01,32,37,"PLACE 2, BOARD OF TRUSTEES, UNEXPIRED TERM, PFLUGERVILLE ISD","",1,44,"Charlie Torres","C",1,"",3,1,0,0,0,0,0,0,2,0,0,0,1,1,0,0
"163","A",1,52,26,26,370,0.01,32,37,"PLACE 2, BOARD OF TRUSTEES, UNEXPIRED TERM, PFLUGERVILLE ISD","",1,45,"Tony Hanson","C",2,"",3,1,0,0,0,0,0,0,2,1,0,0,1,0,0,0
"163","A",1,52,26,26,370,0.01,32,37,"PLACE 2, BOARD OF TRUSTEES, UNEXPIRED TERM, PFLUGERVILLE ISD","",1,46,"Jacob E. Betz","C",3,"",3,1,0,0,0,0,0,0,2,1,0,0,1,0,0,0
"203","A",1,52,27,27,1052,0.01,29,34,"PLACE 6, BOARD OF TRUSTEES, PFLUGERVILLE ISD","",1,40,"Cliff Styles","C",1,"",13,3,2,0,0,0,0,0,7,0,1,0,6,3,1,0
"203","A",1,52,27,27,1052,0.01,29,34,"PLACE 6, BOARD OF TRUSTEES, PFLUGERVILLE ISD","",1,41,"Matt Robertson","C",2,"",13,2,2,0,0,0,0,0,7,1,1,0,6,1,1,0
"203","A",1,52,27,27,1052,0.01,29,34,"PLACE 6, BOARD OF TRUSTEES, PFLUGERVILLE ISD","",1,42,"Larry D. Bradley","C",3,"",13,6,2,0,0,0,0,0,7,5,1,0,6,1,1,0
"203","A",1,52,27,27,1052,0.01,30,35,"PLACE 7, BOARD OF TRUSTEES, PFLUGERVILLE ISD","",1,43,"Rob Reyes","C",1,"",13,9,4,0,0,0,0,0,7,5,2,0,6,4,2,0
"203","A",1,52,27,27,1052,0.01,32,37,"PLACE 2, BOARD OF TRUSTEES, UNEXPIRED TERM, PFLUGERVILLE ISD","",1,44,"Charlie Torres","C",1,"",13,4,0,0,0,0,0,0,7,0,0,0,6,4,0,0
"203","A",1,52,27,27,1052,0.01,32,37,"PLACE 2, BOARD OF TRUSTEES, UNEXPIRED TERM, PFLUGERVILLE ISD","",1,45,"Tony Hanson","C",2,"",13,5,0,0,0,0,0,0,7,3,0,0,6,2,0,0
"203","A",1,52,27,27,1052,0.01,32,37,"PLACE 2, BOARD OF TRUSTEES, UNEXPIRED TERM, PFLUGERVILLE ISD","",1,46,"Jacob E. Betz","C",3,"",13,4,0,0,0,0,0,0,7,4,0,0,6,0,0,0
"205","A",1,51,28,28,383,0.03,29,34,"PLACE 6, BOARD OF TRUSTEES, PFLUGERVILLE ISD","",1,40,"Cliff Styles","C",1,"",11,0,1,0,0,0,0,0,0,0,0,0,11,0,1,0
"205","A",1,51,28,28,383,0.03,29,34,"PLACE 6, BOARD OF TRUSTEES, PFLUGERVILLE ISD","",1,41,"Matt Robertson","C",2,"",11,2,1,0,0,0,0,0,0,0,0,0,11,2,1,0
"205","A",1,51,28,28,383,0.03,29,34,"PLACE 6, BOARD OF TRUSTEES, PFLUGERVILLE ISD","",1,42,"Larry D. Bradley","C",3,"",11,8,1,0,0,0,0,0,0,0,0,0,11,8,1,0
"205","A",1,51,28,28,383,0.03,30,35,"PLACE 7, BOARD OF TRUSTEES, PFLUGERVILLE ISD","",1,43,"Rob Reyes","C",1,"",11,9,2,0,0,0,0,0,0,0,0,0,11,9,2,0
"205","A",1,51,28,28,383,0.03,32,37,"PLACE 2, BOARD OF TRUSTEES, UNEXPIRED TERM, PFLUGERVILLE ISD","",1,44,"Charlie Torres","C",1,"",11,6,2,0,0,0,0,0,0,0,0,0,11,6,2,0
"205","A",1,51,28,28,383,0.03,32,37,"PLACE 2, BOARD OF TRUSTEES, UNEXPIRED TERM, PFLUGERVILLE ISD","",1,45,"Tony Hanson","C",2,"",11,1,2,0,0,0,0,0,0,0,0,0,11,1,2,0
"205","A",1,51,28,28,383,0.03,32,37,"PLACE 2, BOARD OF TRUSTEES, UNEXPIRED TERM, PFLUGERVILLE ISD","",1,46,"Jacob E. Betz","C",3,"",11,2,2,0,0,0,0,0,0,0,0,0,11,2,2,0
"207","A",1,55,29,29,4183,0.04,34,40,"PROPOSITION NO. 1, ROUND ROCK ISD","",1,47,"For","C",1,"",158,61,0,0,2,0,0,0,86,28,0,0,70,33,0,0
"207","A",1,55,29,29,4183,0.04,34,40,"PROPOSITION NO. 1, ROUND ROCK ISD","",1,48,"Against","C",2,"",158,97,0,0,2,2,0,0,86,58,0,0,70,37,0,0
"207","A",1,55,29,29,4183,0.04,35,41,"PROPOSITION NO. 2, ROUND ROCK ISD","",1,49,"For","C",1,"",158,61,0,0,2,0,0,0,86,27,0,0,70,34,0,0
"207","A",1,55,29,29,4183,0.04,35,41,"PROPOSITION NO. 2, ROUND ROCK ISD","",1,50,"Against","C",2,"",158,97,0,0,2,2,0,0,86,59,0,0,70,36,0,0
"207","A",1,55,29,29,4183,0.04,36,42,"PROPOSITION NO. 3, ROUND ROCK ISD","",1,51,"For","C",1,"",158,57,0,0,2,0,0,0,86,26,0,0,70,31,0,0
"207","A",1,55,29,29,4183,0.04,36,42,"PROPOSITION NO. 3, ROUND ROCK ISD","",1,52,"Against","C",2,"",158,101,0,0,2,2,0,0,86,60,0,0,70,39,0,0
"211","A",1,51,30,30,329,0.00,29,34,"PLACE 6, BOARD OF TRUSTEES, PFLUGERVILLE ISD","",1,40,"Cliff Styles","C",1,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"211","A",1,51,30,30,329,0.00,29,34,"PLACE 6, BOARD OF TRUSTEES, PFLUGERVILLE ISD","",1,41,"Matt Robertson","C",2,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"211","A",1,51,30,30,329,0.00,29,34,"PLACE 6, BOARD OF TRUSTEES, PFLUGERVILLE ISD","",1,42,"Larry D. Bradley","C",3,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"211","A",1,51,30,30,329,0.00,30,35,"PLACE 7, BOARD OF TRUSTEES, PFLUGERVILLE ISD","",1,43,"Rob Reyes","C",1,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"211","A",1,51,30,30,329,0.00,32,37,"PLACE 2, BOARD OF TRUSTEES, UNEXPIRED TERM, PFLUGERVILLE ISD","",1,44,"Charlie Torres","C",1,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"211","A",1,51,30,30,329,0.00,32,37,"PLACE 2, BOARD OF TRUSTEES, UNEXPIRED TERM, PFLUGERVILLE ISD","",1,45,"Tony Hanson","C",2,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"211","A",1,51,30,30,329,0.00,32,37,"PLACE 2, BOARD OF TRUSTEES, UNEXPIRED TERM, PFLUGERVILLE ISD","",1,46,"Jacob E. Betz","C",3,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"212","A",1,54,31,31,2667,0.02,54,63,"PROP. 1, TRAVIS COUNTY EMERGENCY SERVICES DISTRICT NO. 9","",1,87,"For","C",1,"",55,48,0,0,1,1,0,0,26,23,0,0,28,24,0,0
"212","A",1,54,31,31,2667,0.02,54,63,"PROP. 1, TRAVIS COUNTY EMERGENCY SERVICES DISTRICT NO. 9","",1,88,"Against","C",2,"",55,7,0,0,1,0,0,0,26,3,0,0,28,4,0,0
"215","A",1,53,32,32,1457,0.01,29,34,"PLACE 6, BOARD OF TRUSTEES, PFLUGERVILLE ISD","",1,40,"Cliff Styles","C",1,"",19,5,0,0,0,0,0,0,8,0,0,0,11,5,0,0
"215","A",1,53,32,32,1457,0.01,29,34,"PLACE 6, BOARD OF TRUSTEES, PFLUGERVILLE ISD","",1,41,"Matt Robertson","C",2,"",19,8,0,0,0,0,0,0,8,4,0,0,11,4,0,0
"215","A",1,53,32,32,1457,0.01,29,34,"PLACE 6, BOARD OF TRUSTEES, PFLUGERVILLE ISD","",1,42,"Larry D. Bradley","C",3,"",19,6,0,0,0,0,0,0,8,4,0,0,11,2,0,0
"215","A",1,53,32,32,1457,0.01,30,35,"PLACE 7, BOARD OF TRUSTEES, PFLUGERVILLE ISD","",1,43,"Rob Reyes","C",1,"",19,14,5,0,0,0,0,0,8,8,0,0,11,6,5,0
"215","A",1,53,32,32,1457,0.01,32,37,"PLACE 2, BOARD OF TRUSTEES, UNEXPIRED TERM, PFLUGERVILLE ISD","",1,44,"Charlie Torres","C",1,"",19,5,0,0,0,0,0,0,8,3,0,0,11,2,0,0
"215","A",1,53,32,32,1457,0.01,32,37,"PLACE 2, BOARD OF TRUSTEES, UNEXPIRED TERM, PFLUGERVILLE ISD","",1,45,"Tony Hanson","C",2,"",19,8,0,0,0,0,0,0,8,3,0,0,11,5,0,0
"215","A",1,53,32,32,1457,0.01,32,37,"PLACE 2, BOARD OF TRUSTEES, UNEXPIRED TERM, PFLUGERVILLE ISD","",1,46,"Jacob E. Betz","C",3,"",19,6,0,0,0,0,0,0,8,2,0,0,11,4,0,0
"215","B",1,54,33,33,974,0.08,34,40,"PROPOSITION NO. 1, ROUND ROCK ISD","",1,47,"For","C",1,"",80,50,0,0,0,0,0,0,40,24,0,0,40,26,0,0
"215","B",1,54,33,33,974,0.08,34,40,"PROPOSITION NO. 1, ROUND ROCK ISD","",1,48,"Against","C",2,"",80,30,0,0,0,0,0,0,40,16,0,0,40,14,0,0
"215","B",1,54,33,33,974,0.08,35,41,"PROPOSITION NO. 2, ROUND ROCK ISD","",1,49,"For","C",1,"",80,48,0,0,0,0,0,0,40,23,0,0,40,25,0,0
"215","B",1,54,33,33,974,0.08,35,41,"PROPOSITION NO. 2, ROUND ROCK ISD","",1,50,"Against","C",2,"",80,32,0,0,0,0,0,0,40,17,0,0,40,15,0,0
"215","B",1,54,33,33,974,0.08,36,42,"PROPOSITION NO. 3, ROUND ROCK ISD","",1,51,"For","C",1,"",80,47,0,0,0,0,0,0,40,22,0,0,40,25,0,0
"215","B",1,54,33,33,974,0.08,36,42,"PROPOSITION NO. 3, ROUND ROCK ISD","",1,52,"Against","C",2,"",80,33,0,0,0,0,0,0,40,18,0,0,40,15,0,0
"216","A",1,52,34,34,1264,0.00,29,34,"PLACE 6, BOARD OF TRUSTEES, PFLUGERVILLE ISD","",1,40,"Cliff Styles","C",1,"",5,1,0,0,0,0,0,0,1,0,0,0,4,1,0,0
"216","A",1,52,34,34,1264,0.00,29,34,"PLACE 6, BOARD OF TRUSTEES, PFLUGERVILLE ISD","",1,41,"Matt Robertson","C",2,"",5,1,0,0,0,0,0,0,1,0,0,0,4,1,0,0
"216","A",1,52,34,34,1264,0.00,29,34,"PLACE 6, BOARD OF TRUSTEES, PFLUGERVILLE ISD","",1,42,"Larry D. Bradley","C",3,"",5,3,0,0,0,0,0,0,1,1,0,0,4,2,0,0
"216","A",1,52,34,34,1264,0.00,30,35,"PLACE 7, BOARD OF TRUSTEES, PFLUGERVILLE ISD","",1,43,"Rob Reyes","C",1,"",5,3,2,0,0,0,0,0,1,0,1,0,4,3,1,0
"216","A",1,52,34,34,1264,0.00,32,37,"PLACE 2, BOARD OF TRUSTEES, UNEXPIRED TERM, PFLUGERVILLE ISD","",1,44,"Charlie Torres","C",1,"",5,0,0,0,0,0,0,0,1,0,0,0,4,0,0,0
"216","A",1,52,34,34,1264,0.00,32,37,"PLACE 2, BOARD OF TRUSTEES, UNEXPIRED TERM, PFLUGERVILLE ISD","",1,45,"Tony Hanson","C",2,"",5,4,0,0,0,0,0,0,1,0,0,0,4,4,0,0
"216","A",1,52,34,34,1264,0.00,32,37,"PLACE 2, BOARD OF TRUSTEES, UNEXPIRED TERM, PFLUGERVILLE ISD","",1,46,"Jacob E. Betz","C",3,"",5,1,0,0,0,0,0,0,1,1,0,0,4,0,0,0
"216","B",1,54,35,35,1592,0.00,34,40,"PROPOSITION NO. 1, ROUND ROCK ISD","",1,47,"For","C",1,"",6,3,0,0,0,0,0,0,3,1,0,0,3,2,0,0
"216","B",1,54,35,35,1592,0.00,34,40,"PROPOSITION NO. 1, ROUND ROCK ISD","",1,48,"Against","C",2,"",6,3,0,0,0,0,0,0,3,2,0,0,3,1,0,0
"216","B",1,54,35,35,1592,0.00,35,41,"PROPOSITION NO. 2, ROUND ROCK ISD","",1,49,"For","C",1,"",6,3,0,0,0,0,0,0,3,1,0,0,3,2,0,0
"216","B",1,54,35,35,1592,0.00,35,41,"PROPOSITION NO. 2, ROUND ROCK ISD","",1,50,"Against","C",2,"",6,3,0,0,0,0,0,0,3,2,0,0,3,1,0,0
"216","B",1,54,35,35,1592,0.00,36,42,"PROPOSITION NO. 3, ROUND ROCK ISD","",1,51,"For","C",1,"",6,3,0,0,0,0,0,0,3,1,0,0,3,2,0,0
"216","B",1,54,35,35,1592,0.00,36,42,"PROPOSITION NO. 3, ROUND ROCK ISD","",1,52,"Against","C",2,"",6,3,0,0,0,0,0,0,3,2,0,0,3,1,0,0
"218","A",1,54,36,36,1151,0.01,29,34,"PLACE 6, BOARD OF TRUSTEES, PFLUGERVILLE ISD","",1,40,"Cliff Styles","C",1,"",11,5,1,0,0,0,0,0,4,3,1,0,7,2,0,0
"218","A",1,54,36,36,1151,0.01,29,34,"PLACE 6, BOARD OF TRUSTEES, PFLUGERVILLE ISD","",1,41,"Matt Robertson","C",2,"",11,2,1,0,0,0,0,0,4,0,1,0,7,2,0,0
"218","A",1,54,36,36,1151,0.01,29,34,"PLACE 6, BOARD OF TRUSTEES, PFLUGERVILLE ISD","",1,42,"Larry D. Bradley","C",3,"",11,3,1,0,0,0,0,0,4,0,1,0,7,3,0,0
"218","A",1,54,36,36,1151,0.01,30,35,"PLACE 7, BOARD OF TRUSTEES, PFLUGERVILLE ISD","",1,43,"Rob Reyes","C",1,"",11,9,2,0,0,0,0,0,4,3,1,0,7,6,1,0
"218","A",1,54,36,36,1151,0.01,32,37,"PLACE 2, BOARD OF TRUSTEES, UNEXPIRED TERM, PFLUGERVILLE ISD","",1,44,"Charlie Torres","C",1,"",11,4,0,0,0,0,0,0,4,1,0,0,7,3,0,0
"218","A",1,54,36,36,1151,0.01,32,37,"PLACE 2, BOARD OF TRUSTEES, UNEXPIRED TERM, PFLUGERVILLE ISD","",1,45,"Tony Hanson","C",2,"",11,6,0,0,0,0,0,0,4,2,0,0,7,4,0,0
"218","A",1,54,36,36,1151,0.01,32,37,"PLACE 2, BOARD OF TRUSTEES, UNEXPIRED TERM, PFLUGERVILLE ISD","",1,46,"Jacob E. Betz","C",3,"",11,1,0,0,0,0,0,0,4,1,0,0,7,0,0,0
"219","A",1,53,37,37,3266,0.02,29,34,"PLACE 6, BOARD OF TRUSTEES, PFLUGERVILLE ISD","",1,40,"Cliff Styles","C",1,"",56,15,5,0,1,1,0,0,29,8,4,0,26,6,1,0
"219","A",1,53,37,37,3266,0.02,29,34,"PLACE 6, BOARD OF TRUSTEES, PFLUGERVILLE ISD","",1,41,"Matt Robertson","C",2,"",56,21,5,0,1,0,0,0,29,10,4,0,26,11,1,0
"219","A",1,53,37,37,3266,0.02,29,34,"PLACE 6, BOARD OF TRUSTEES, PFLUGERVILLE ISD","",1,42,"Larry D. Bradley","C",3,"",56,15,5,0,1,0,0,0,29,7,4,0,26,8,1,0
"219","A",1,53,37,37,3266,0.02,30,35,"PLACE 7, BOARD OF TRUSTEES, PFLUGERVILLE ISD","",1,43,"Rob Reyes","C",1,"",56,41,15,0,1,0,1,0,29,21,8,0,26,20,6,0
"219","A",1,53,37,37,3266,0.02,32,37,"PLACE 2, BOARD OF TRUSTEES, UNEXPIRED TERM, PFLUGERVILLE ISD","",1,44,"Charlie Torres","C",1,"",56,20,1,0,1,0,0,0,29,8,0,0,26,12,1,0
"219","A",1,53,37,37,3266,0.02,32,37,"PLACE 2, BOARD OF TRUSTEES, UNEXPIRED TERM, PFLUGERVILLE ISD","",1,45,"Tony Hanson","C",2,"",56,27,1,0,1,1,0,0,29,16,0,0,26,10,1,0
"219","A",1,53,37,37,3266,0.02,32,37,"PLACE 2, BOARD OF TRUSTEES, UNEXPIRED TERM, PFLUGERVILLE ISD","",1,46,"Jacob E. Betz","C",3,"",56,8,1,0,1,0,0,0,29,5,0,0,26,3,1,0
"219","B",1,51,38,38,1,0.00,34,40,"PROPOSITION NO. 1, ROUND ROCK ISD","",1,47,"For","C",1,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"219","B",1,51,38,38,1,0.00,34,40,"PROPOSITION NO. 1, ROUND ROCK ISD","",1,48,"Against","C",2,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"219","B",1,51,38,38,1,0.00,35,41,"PROPOSITION NO. 2, ROUND ROCK ISD","",1,49,"For","C",1,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"219","B",1,51,38,38,1,0.00,35,41,"PROPOSITION NO. 2, ROUND ROCK ISD","",1,50,"Against","C",2,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"219","B",1,51,38,38,1,0.00,36,42,"PROPOSITION NO. 3, ROUND ROCK ISD","",1,51,"For","C",1,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"219","B",1,51,38,38,1,0.00,36,42,"PROPOSITION NO. 3, ROUND ROCK ISD","",1,52,"Against","C",2,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"219","C",1,51,39,39,0,0.00,16,19,"MAYOR, CITY OF ROUND ROCK","",1,20,"Hilda Montgomery","C",1,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"219","C",1,51,39,39,0,0.00,16,19,"MAYOR, CITY OF ROUND ROCK","",1,21,"Craig Morgan","C",2,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"219","C",1,51,39,39,0,0.00,16,19,"MAYOR, CITY OF ROUND ROCK","",1,22,"Josh Couture","C",3,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"219","C",1,51,39,39,0,0.00,17,20,"PLACE 1, COUNCIL, CITY OF ROUND ROCK","",1,23,"Matthew James Carothers","C",1,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"219","C",1,51,39,39,0,0.00,17,20,"PLACE 1, COUNCIL, CITY OF ROUND ROCK","",1,24,"Tammy Young","C",2,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"219","C",1,51,39,39,0,0.00,17,20,"PLACE 1, COUNCIL, CITY OF ROUND ROCK","",1,25,"Hollis Bone","C",3,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"219","C",1,51,39,39,0,0.00,18,21,"PLACE 4, COUNCIL, CITY OF ROUND ROCK","",1,26,"Tracie Storie","C",1,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"219","C",1,51,39,39,0,0.00,18,21,"PLACE 4, COUNCIL, CITY OF ROUND ROCK","",1,27,"Will Peckham","C",2,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"219","C",1,51,39,39,0,0.00,20,23,"PROPOSITION 1, CITY OF ROUND ROCK","",1,28,"For","C",1,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"219","C",1,51,39,39,0,0.00,20,23,"PROPOSITION 1, CITY OF ROUND ROCK","",1,29,"Against","C",2,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"219","C",1,51,39,39,0,0.00,21,24,"PROPOSITION 2, CITY OF ROUND ROCK","",1,30,"For","C",1,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"219","C",1,51,39,39,0,0.00,21,24,"PROPOSITION 2, CITY OF ROUND ROCK","",1,31,"Against","C",2,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"219","C",1,51,39,39,0,0.00,22,25,"PROPOSITION 3, CITY OF ROUND ROCK","",1,32,"For","C",1,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"219","C",1,51,39,39,0,0.00,22,25,"PROPOSITION 3, CITY OF ROUND ROCK","",1,33,"Against","C",2,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"219","C",1,51,39,39,0,0.00,23,26,"PROPOSITION 4, CITY OF ROUND ROCK","",1,34,"For","C",1,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"219","C",1,51,39,39,0,0.00,23,26,"PROPOSITION 4, CITY OF ROUND ROCK","",1,35,"Against","C",2,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"219","C",1,51,39,39,0,0.00,34,40,"PROPOSITION NO. 1, ROUND ROCK ISD","",1,47,"For","C",1,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"219","C",1,51,39,39,0,0.00,34,40,"PROPOSITION NO. 1, ROUND ROCK ISD","",1,48,"Against","C",2,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"219","C",1,51,39,39,0,0.00,35,41,"PROPOSITION NO. 2, ROUND ROCK ISD","",1,49,"For","C",1,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"219","C",1,51,39,39,0,0.00,35,41,"PROPOSITION NO. 2, ROUND ROCK ISD","",1,50,"Against","C",2,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"219","C",1,51,39,39,0,0.00,36,42,"PROPOSITION NO. 3, ROUND ROCK ISD","",1,51,"For","C",1,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"219","C",1,51,39,39,0,0.00,36,42,"PROPOSITION NO. 3, ROUND ROCK ISD","",1,52,"Against","C",2,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"221","A",1,51,40,40,306,0.01,54,63,"PROP. 1, TRAVIS COUNTY EMERGENCY SERVICES DISTRICT NO. 9","",1,87,"For","C",1,"",2,1,0,0,0,0,0,0,0,0,0,0,2,1,0,0
"221","A",1,51,40,40,306,0.01,54,63,"PROP. 1, TRAVIS COUNTY EMERGENCY SERVICES DISTRICT NO. 9","",1,88,"Against","C",2,"",2,1,0,0,0,0,0,0,0,0,0,0,2,1,0,0
"225","A",1,57,41,41,3923,0.04,34,40,"PROPOSITION NO. 1, ROUND ROCK ISD","",1,47,"For","C",1,"",138,81,0,0,1,0,0,0,63,41,0,0,74,40,0,0
"225","A",1,57,41,41,3923,0.04,34,40,"PROPOSITION NO. 1, ROUND ROCK ISD","",1,48,"Against","C",2,"",138,57,0,0,1,1,0,0,63,22,0,0,74,34,0,0
"225","A",1,57,41,41,3923,0.04,35,41,"PROPOSITION NO. 2, ROUND ROCK ISD","",1,49,"For","C",1,"",138,77,0,0,1,0,0,0,63,40,0,0,74,37,0,0
"225","A",1,57,41,41,3923,0.04,35,41,"PROPOSITION NO. 2, ROUND ROCK ISD","",1,50,"Against","C",2,"",138,61,0,0,1,1,0,0,63,23,0,0,74,37,0,0
"225","A",1,57,41,41,3923,0.04,36,42,"PROPOSITION NO. 3, ROUND ROCK ISD","",1,51,"For","C",1,"",138,63,0,0,1,0,0,0,63,33,0,0,74,30,0,0
"225","A",1,57,41,41,3923,0.04,36,42,"PROPOSITION NO. 3, ROUND ROCK ISD","",1,52,"Against","C",2,"",138,75,0,0,1,1,0,0,63,30,0,0,74,44,0,0
"225","B",1,51,42,42,423,0.00,16,19,"MAYOR, CITY OF ROUND ROCK","",1,20,"Hilda Montgomery","C",1,"",1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0
"225","B",1,51,42,42,423,0.00,16,19,"MAYOR, CITY OF ROUND ROCK","",1,21,"Craig Morgan","C",2,"",1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"225","B",1,51,42,42,423,0.00,16,19,"MAYOR, CITY OF ROUND ROCK","",1,22,"Josh Couture","C",3,"",1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"225","B",1,51,42,42,423,0.00,17,20,"PLACE 1, COUNCIL, CITY OF ROUND ROCK","",1,23,"Matthew James Carothers","C",1,"",1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"225","B",1,51,42,42,423,0.00,17,20,"PLACE 1, COUNCIL, CITY OF ROUND ROCK","",1,24,"Tammy Young","C",2,"",1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0
"225","B",1,51,42,42,423,0.00,17,20,"PLACE 1, COUNCIL, CITY OF ROUND ROCK","",1,25,"Hollis Bone","C",3,"",1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"225","B",1,51,42,42,423,0.00,18,21,"PLACE 4, COUNCIL, CITY OF ROUND ROCK","",1,26,"Tracie Storie","C",1,"",1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0
"225","B",1,51,42,42,423,0.00,18,21,"PLACE 4, COUNCIL, CITY OF ROUND ROCK","",1,27,"Will Peckham","C",2,"",1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"225","B",1,51,42,42,423,0.00,20,23,"PROPOSITION 1, CITY OF ROUND ROCK","",1,28,"For","C",1,"",1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0
"225","B",1,51,42,42,423,0.00,20,23,"PROPOSITION 1, CITY OF ROUND ROCK","",1,29,"Against","C",2,"",1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0
"225","B",1,51,42,42,423,0.00,21,24,"PROPOSITION 2, CITY OF ROUND ROCK","",1,30,"For","C",1,"",1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0
"225","B",1,51,42,42,423,0.00,21,24,"PROPOSITION 2, CITY OF ROUND ROCK","",1,31,"Against","C",2,"",1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0
"225","B",1,51,42,42,423,0.00,22,25,"PROPOSITION 3, CITY OF ROUND ROCK","",1,32,"For","C",1,"",1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0
"225","B",1,51,42,42,423,0.00,22,25,"PROPOSITION 3, CITY OF ROUND ROCK","",1,33,"Against","C",2,"",1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0
"225","B",1,51,42,42,423,0.00,23,26,"PROPOSITION 4, CITY OF ROUND ROCK","",1,34,"For","C",1,"",1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0
"225","B",1,51,42,42,423,0.00,23,26,"PROPOSITION 4, CITY OF ROUND ROCK","",1,35,"Against","C",2,"",1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0
"225","B",1,51,42,42,423,0.00,34,40,"PROPOSITION NO. 1, ROUND ROCK ISD","",1,47,"For","C",1,"",1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0
